y,F1,F2,F3,F4
6,59,0.041381836,0.1270752,0.12937927
6,68,-0.06977844,0.022003174,0.13183594
6,78,-0.16386414,-0.06472778,0.12937927
6,87,-0.23226929,-0.11236572,0.106170654
6,97,-0.2652588,-0.12947083,0.07563782
6,107,-0.2677002,-0.13557434,0.046325684
6,118,-0.24815369,-0.14045715,0.018234253
6,131,-0.22616577,-0.15023804,-0.01109314
6,136,-0.22737122,-0.17710876,-0.03186035
6,144,-0.2518158,-0.2394104,-0.052627563
6,153,-0.2848053,-0.32739258,-0.07461548
6,162,-0.3043518,-0.4178009,-0.08683777
6,172,-0.2872467,-0.47766113,-0.09906006
6,183,-0.22616577,-0.4813385,-0.1161499
6,193,-0.13453674,-0.3970337,-0.09538269
6,202,-0.014801025,-0.2552948,-0.07585144
,,,,
6,3,0.6779022,0.897995,0.031677246
6,10,0.6314697,1.0348206,0.17214966
6,18,0.46653748,0.9004364,0.15382385
6,29,0.2930603,0.70495605,0.10496521
6,38,0.14767456,0.48138428,0.08784485
6,46,0.005966187,0.24925232,0.070755005
6,56,-0.12965393,0.023239136,0.043884277
6,66,-0.24205017,-0.16366577,0.019439697
6,75,-0.3202362,-0.27241516,0.002349854
6,86,-0.34954834,-0.3151703,-0.013534546
6,96,-0.34344482,-0.32006836,-0.028198242
6,105,-0.3165741,-0.30662537,-0.03919983
6,115,-0.27746582,-0.27973938,-0.04286194
6,126,-0.23716736,-0.2528534,-0.052627563
6,136,-0.20051575,-0.24552917,-0.06729126
6,145,-0.1748352,-0.25408936,-0.08073425
6,153,-0.16630554,-0.289505,-0.094177246
6,161,-0.15286255,-0.3383789,-0.10638428
6,171,-0.123535156,-0.37503052,-0.11859131
6,180,-0.067337036,-0.3725891,-0.12226868
6,190,0.01940918,-0.31028748,-0.10394287
6,202,0.113464355,-0.20275879,-0.09049988
6,212,0.18431091,-0.09403992,-0.081954956
,,,,
6,6,0.7817383,0.989624,0.13183594
6,13,0.68156433,0.91264343,0.15382385
6,24,0.52519226,0.7721405,0.114730835
6,30,0.37124634,0.60110474,0.10861206
6,40,0.20387268,0.4044037,0.090286255
6,49,0.042617798,0.2101593,0.06463623
6,58,-0.10032654,0.030563354,0.05609131
6,70,-0.22860718,-0.11114502,0.046325684
6,79,-0.3177948,-0.19178772,0.03656006
6,89,-0.34466553,-0.21011353,0.025558472
6,98,-0.32756042,-0.19055176,0.010894775
6,109,-0.29335022,-0.16612244,-0.002532959
6,118,-0.2640381,-0.15267944,-0.01109314
6,127,-0.24815369,-0.16856384,-0.025756836
6,136,-0.26037598,-0.22964478,-0.048965454
6,146,-0.29212952,-0.3347168,-0.07949829
6,155,-0.32511902,-0.4544525,-0.11126709
6,166,-0.34100342,-0.5631714,-0.13691711
6,175,-0.32756042,-0.6230469,-0.1479187
6,184,-0.2689209,-0.6083832,-0.13815308
6,194,-0.15774536,-0.51309204,-0.11494446
6,203,-0.019683838,-0.3493805,-0.08317566
,,,,
6,7,0.61802673,0.8258972,0.025558472
6,23,0.6265869,1.0201569,0.17092896
6,28,0.5801697,1.0079498,0.18313599
6,37,0.52763367,0.97618103,0.15504456
6,45,0.43476868,0.7965851,0.13427734
6,54,0.28205872,0.5424652,0.10861206
6,64,0.10246277,0.28346252,0.08174133
6,73,-0.07344055,0.003677368,0.04144287
6,83,-0.2359314,-0.24432373,0.00479126
6,95,-0.3532257,-0.3994751,-0.020858765
6,112,-0.40696716,-0.46665955,-0.03186035
6,128,-0.42408752,-0.4972229,-0.04286194
6,132,-0.43017578,-0.5155487,-0.057525635
6,135,-0.42652893,-0.52407837,-0.07217407
6,138,-0.4143219,-0.54852295,-0.094177246
6,148,-0.39476013,-0.58517456,-0.117385864
6,158,-0.35932922,-0.613266,-0.14059448
6,168,-0.286026,-0.5937195,-0.15159607
6,178,-0.1699524,-0.50086975,-0.14059448
6,187,-0.039245605,-0.3469391,-0.11494446
6,200,0.09269714,-0.17955017,-0.10638428
,,,,
6,5,0.7792969,0.98350525,0.102508545
6,15,0.70233154,0.96029663,0.15992737
6,28,0.5569458,0.83078,0.102508545
6,31,0.38468933,0.6145325,0.0683136
6,41,0.17332458,0.31155396,0.05000305
6,51,-0.06123352,0.003677368,0.03656006
6,62,-0.25793457,-0.24432373,0.026779175
6,71,-0.38375854,-0.3896942,0.019439697
6,81,-0.44361877,-0.44833374,0.006011963
6,90,-0.45462036,-0.45565796,-0.01109314
6,100,-0.4326477,-0.42512512,-0.022094727
6,110,-0.38619995,-0.3640442,-0.026977539
6,121,-0.3348999,-0.29562378,-0.03186035
6,128,-0.2835846,-0.250412,-0.04286194
6,138,-0.24693298,-0.23452759,-0.05996704
6,148,-0.22492981,-0.25164795,-0.07949829
6,157,-0.20783997,-0.29074097,-0.09906006
6,166,-0.17974854,-0.3212738,-0.1161499
6,176,-0.12721252,-0.3151703,-0.1295929
6,186,-0.06123352,-0.2552948,-0.09906006
6,195,0.012084961,-0.17222595,-0.073410034
,,,,
6,5,0.73776245,1.2254028,0.13549805
6,14,0.66567993,1.2315216,0.19291687
6,26,0.591156,1.16922,0.12693787
6,33,0.48242188,0.97250366,0.08908081
6,41,0.3089447,0.6511841,0.059768677
6,50,0.09635925,0.30545044,0.018234253
6,60,-0.10398865,-0.037841797,-0.012313843
6,69,-0.29580688,-0.3359375,-0.024536133
6,80,-0.44485474,-0.52531433,-0.03186035
6,90,-0.5267029,-0.6218262,-0.040420532
6,100,-0.5584717,-0.6633606,-0.04774475
6,110,-0.5560303,-0.66581726,-0.045303345
6,121,-0.5328064,-0.6560211,-0.040420532
6,129,-0.4961548,-0.6572571,-0.04408264
6,138,-0.4509735,-0.6670227,-0.053848267
6,148,-0.38864136,-0.6743469,-0.07217407
6,157,-0.3006897,-0.6560211,-0.092941284
6,167,-0.18095398,-0.58883667,-0.105163574
6,176,-0.044128418,-0.4654541,-0.10272217
6,186,0.08047485,-0.30906677,-0.07829285
,,,,
6,4,0.5997009,0.7110748,-0.018417358
6,17,0.65223694,0.96273804,0.09516907
6,26,0.604599,1.0006104,0.12573242
6,32,0.51174927,0.94441223,0.10861206
6,42,0.35658264,0.75749207,0.09762573
6,51,0.13789368,0.44837952,0.07928467
6,61,-0.10154724,0.10508728,0.05609131
6,71,-0.3226776,-0.22599792,0.034118652
6,80,-0.49494934,-0.4837799,0.009674072
6,89,-0.5914459,-0.63160706,-0.013534546
6,100,-0.6232147,-0.7036743,-0.034301758
6,109,-0.5987854,-0.6963501,-0.050186157
6,118,-0.530365,-0.626709,-0.05873108
6,130,-0.44606018,-0.54364014,-0.05873108
6,137,-0.36299133,-0.47766113,-0.061187744
6,147,-0.2823639,-0.44100952,-0.06851196
6,156,-0.19563293,-0.40802002,-0.077056885
6,166,-0.09300232,-0.34327698,-0.077056885
6,176,0.005966187,-0.24188232,-0.05996704
6,186,0.08413696,-0.13801575,-0.050186157
,,,,
6,3,0.77809143,0.844223,-0.008651733
6,13,0.76220703,1.0335999,0.14770508
6,22,0.67056274,1.0006104,0.12693787
6,33,0.5606079,0.9615021,0.09272766
6,42,0.40789795,0.77337646,0.09396362
6,52,0.18675232,0.4899292,0.070755005
6,62,-0.057556152,0.16127014,0.039001465
6,70,-0.3031311,-0.18078613,0.014556885
6,81,-0.5230408,-0.46054077,-0.004989624
6,91,-0.67575073,-0.6450348,-0.020858765
6,101,-0.76249695,-0.7464447,-0.03552246
6,111,-0.78816223,-0.77697754,-0.048965454
6,120,-0.75149536,-0.74520874,-0.057525635
6,130,-0.6733093,-0.6865845,-0.062408447
6,139,-0.5633545,-0.626709,-0.07461548
6,148,-0.43629456,-0.56073,-0.08929443
6,157,-0.2970276,-0.47766113,-0.11126709
6,167,-0.14918518,-0.3664856,-0.121032715
6,176,-0.007476807,-0.22599792,-0.09661865
6,188,0.11834717,-0.092819214,-0.08929443
,,,,
6,3,0.9210205,1.1337738,0.051208496
6,15,0.95521545,1.3365784,0.15870667
6,22,0.914917,1.3683472,0.14038086
6,31,0.8122864,1.2693939,0.10006714
6,37,0.6253662,0.98106384,0.08174133
6,46,0.35658264,0.59988403,0.06951904
6,56,0.062149048,0.17715454,0.051208496
6,67,-0.2224884,-0.23208618,0.029220581
6,76,-0.46684265,-0.54852295,0.003570557
6,86,-0.63053894,-0.7415619,-0.017196655
6,97,-0.7270813,-0.8527374,-0.033081055
6,106,-0.7686157,-0.90527344,-0.046524048
6,118,-0.7527313,-0.89793396,-0.057525635
6,125,-0.6904297,-0.84539795,-0.069732666
6,134,-0.60124207,-0.77453613,-0.07585144
6,144,-0.50105286,-0.7012329,-0.08317566
6,153,-0.37275696,-0.613266,-0.09661865
6,163,-0.21640015,-0.48498535,-0.101501465
6,172,-0.06611633,-0.316391,-0.081954956
6,181,0.059692383,-0.16366577,-0.073410034
,,,,
6,2,0.68522644,0.7599335,-0.001327515
6,9,0.70843506,0.99450684,0.14160156
6,18,0.643692,1.015274,0.17092896
6,29,0.5484009,0.95417786,0.14526367
6,36,0.41400146,0.7586975,0.12327576
6,46,0.21975708,0.4618225,0.086639404
6,57,-0.001358032,0.1307373,0.047561646
6,67,-0.21272278,-0.19055176,0.019439697
6,76,-0.39108276,-0.44345093,-0.003768921
6,86,-0.4985962,-0.57785034,-0.025756836
6,96,-0.5291443,-0.6242676,-0.041641235
6,106,-0.5144806,-0.61572266,-0.053848267
6,114,-0.47174072,-0.56806946,-0.061187744
6,124,-0.41184998,-0.51187134,-0.06607056
6,133,-0.3348999,-0.4654541,-0.07461548
6,143,-0.24325562,-0.4202423,-0.09049988
6,152,-0.13209534,-0.34327698,-0.09538269
6,162,-0.019683838,-0.223526,-0.077056885
6,172,0.073135376,-0.10258484,-0.07217407
,,,,
6,5,0.75852966,0.99082947,0.11349487
6,15,0.7121124,1.0177155,0.18925476
6,26,0.591156,0.9578552,0.13549805
6,39,0.44699097,0.7990265,0.10006714
6,44,0.27838135,0.5656738,0.09396362
6,53,0.08781433,0.32499695,0.07684326
6,63,-0.09788513,0.070877075,0.05732727
6,72,-0.2677002,-0.16856384,0.03656006
6,81,-0.39964294,-0.3347168,0.008453369
6,91,-0.464386,-0.41412354,-0.02331543
6,101,-0.48760986,-0.45933533,-0.03919983
6,113,-0.49371338,-0.49842834,-0.041641235
6,124,-0.49127197,-0.5265198,-0.04774475
6,132,-0.4802704,-0.54852295,-0.06484985
6,140,-0.4509735,-0.56806946,-0.08317566
6,148,-0.39476013,-0.56929016,-0.101501465
6,157,-0.3019104,-0.53019714,-0.1161499
6,167,-0.16874695,-0.42634583,-0.11494446
6,177,-0.031906128,-0.26141357,-0.08805847
,,,,
6,4,0.69866943,0.92240906,0.062210083
6,15,0.6461334,0.99816895,0.12573242
6,24,0.5373993,0.97494507,0.107406616
6,32,0.36268616,0.7904663,0.09516907
6,42,0.1281128,0.47406006,0.08052063
6,51,-0.13453674,0.12463379,0.058532715
6,61,-0.37887573,-0.21499634,0.04020691
6,70,-0.5731354,-0.4788971,0.025558472
6,80,-0.69163513,-0.6389313,0.003570557
6,89,-0.74050903,-0.7305603,-0.025756836
6,99,-0.7380676,-0.7623291,-0.050186157
6,109,-0.68307495,-0.7415619,-0.073410034
6,119,-0.5792389,-0.6865845,-0.09538269
6,128,-0.43629456,-0.59861755,-0.11126709
6,137,-0.26159668,-0.46665955,-0.12594604
6,146,-0.086883545,-0.29440308,-0.10638428
6,156,0.076812744,-0.11114502,-0.085617065
6,166,0.20263672,0.047668457,-0.08805847
,,,,
6,3,0.61802673,0.48014832,-0.041641235
6,8,0.69499207,0.7978058,0.08784485
6,18,0.67056274,0.8796692,0.14282227
6,27,0.61802673,0.9053192,0.12693787
6,35,0.52519226,0.83078,0.118392944
6,45,0.36758423,0.6328583,0.10006714
6,54,0.15255737,0.35430908,0.063430786
6,64,-0.078323364,0.037887573,0.03288269
6,73,-0.299469,-0.27241516,0.001113892
6,85,-0.47294617,-0.49598694,-0.026977539
6,95,-0.5645752,-0.60472107,-0.041641235
6,105,-0.5902405,-0.6462555,-0.05140686
6,114,-0.5816803,-0.6511383,-0.056289673
6,123,-0.5462494,-0.6254883,-0.061187744
6,133,-0.48150635,-0.5753937,-0.073410034
6,143,-0.39108276,-0.5106354,-0.09049988
6,151,-0.27870178,-0.4178009,-0.1002655
6,161,-0.15286255,-0.2821808,-0.081954956
6,171,-0.029464722,-0.13801575,-0.07217407
6,181,0.06704712,-0.006088257,-0.077056885
,,,,
6,8,0.848938,1.0873566,0.11105347
6,16,0.7573242,1.1007996,0.235672
6,25,0.6119232,1.0164948,0.18803406
6,32,0.44577026,0.8136902,0.14404297
6,42,0.2270813,0.48258972,0.11717224
6,51,-0.02458191,0.13562012,0.070755005
6,62,-0.25549316,-0.19911194,0.025558472
6,72,-0.45706177,-0.48254395,0.007232666
6,82,-0.6073303,-0.6633606,-0.004989624
6,90,-0.6891937,-0.7733307,-0.020858765
6,105,-0.7136383,-0.83929443,-0.04286194
6,109,-0.6745453,-0.84417725,-0.06607056
6,120,-0.5731354,-0.77941895,-0.085617065
6,129,-0.4192047,-0.66581726,-0.1002655
6,139,-0.2383728,-0.49598694,-0.110061646
6,148,-0.05633545,-0.2846222,-0.09661865
6,158,0.11102295,-0.076934814,-0.08073425
6,169,0.23564148,0.09408569,-0.08683777
,,,,
6,3,0.9992218,1.2620544,0.15748596
6,13,0.9381256,1.2754974,0.22346497
6,20,0.8208313,1.2009735,0.18803406
6,28,0.63635254,0.94929504,0.15016174
6,37,0.37979126,0.5962219,0.11228943
6,46,0.097579956,0.22969055,0.06951904
6,56,-0.1699524,-0.12580872,0.03656006
6,66,-0.39964294,-0.41412354,0.014556885
6,77,-0.5462494,-0.57173157,-0.002532959
6,86,-0.6036835,-0.63404846,-0.012313843
6,97,-0.6097717,-0.63160706,-0.018417358
6,106,-0.5816803,-0.5912781,-0.014755249
6,118,-0.5389252,-0.54608154,-0.01965332
6,127,-0.4961548,-0.52407837,-0.034301758
6,135,-0.46194458,-0.5265198,-0.05506897
6,144,-0.42897034,-0.5363159,-0.07461548
6,154,-0.38009644,-0.52407837,-0.08683777
6,163,-0.299469,-0.47398376,-0.08929443
6,172,-0.18218994,-0.3652649,-0.07461548
6,182,-0.06611633,-0.21864319,-0.05873108
6,192,0.03894043,-0.08425903,-0.046524048
,,,,
6,3,1.0395203,1.2302856,0.11105347
6,8,0.9246826,1.154541,0.19169617
6,18,0.7438812,1.0030518,0.14282227
6,26,0.5471649,0.7758179,0.11595154
6,35,0.3223877,0.46794128,0.08908081
6,45,0.08169556,0.15394592,0.04876709
6,54,-0.13453674,-0.12947083,0.02067566
6,64,-0.3202362,-0.3542633,0.00479126
6,74,-0.43873596,-0.4703369,-0.004989624
6,83,-0.47050476,-0.4862213,-0.01109314
6,93,-0.44973755,-0.46177673,-0.01965332
6,103,-0.40696716,-0.4178009,-0.025756836
6,115,-0.36054993,-0.368927,-0.028198242
6,122,-0.3324585,-0.34449768,-0.03552246
6,134,-0.32633972,-0.3530426,-0.045303345
6,141,-0.34222412,-0.3896942,-0.05996704
6,151,-0.34588623,-0.43000793,-0.07095337
6,163,-0.3006897,-0.4312439,-0.06729126
6,173,-0.21150208,-0.3518219,-0.036743164
6,179,-0.11741638,-0.22599792,-0.026977539
6,187,-0.03312683,-0.09770203,-0.01965332
,,,,
6,3,0.92836,0.90896606,-0.06484985
6,13,0.8904724,1.076355,0.102508545
6,24,0.72431946,0.93341064,0.10128784
6,30,0.5459595,0.7917023,0.05732727
6,38,0.36758423,0.5265808,0.051208496
6,48,0.15621948,0.21260071,0.03656006
6,57,-0.055114746,-0.06593323,0.015792847
6,66,-0.2505951,-0.3053894,0.00479126
6,76,-0.4008789,-0.4678955,-0.003768921
6,86,-0.47174072,-0.5179901,-0.01109314
6,96,-0.47418213,-0.50942993,-0.014755249
6,105,-0.44729614,-0.48742676,-0.020858765
6,116,-0.39964294,-0.44467163,-0.024536133
6,127,-0.33610535,-0.3896942,-0.025756836
6,136,-0.26281738,-0.32739258,-0.029418945
6,145,-0.18583679,-0.26020813,-0.04286194
6,155,-0.09664917,-0.17466736,-0.061187744
6,163,-0.009918213,-0.07081604,-0.06484985
6,173,0.05480957,0.023239136,-0.053848267
6,183,0.08657837,0.08432007,-0.04774475
,,,,
6,3,1.0419617,1.0140381,-0.050186157
6,8,1.0554047,1.3023682,0.13549805
6,17,0.93688965,1.2644958,0.16726685
6,26,0.76097107,1.1178894,0.10984802
6,35,0.5239563,0.7941437,0.08174133
6,44,0.22340393,0.3909607,0.052444458
6,56,-0.08810425,0.006118774,0.023117065
6,66,-0.36787415,-0.3493805,0.01335144
6,75,-0.58535767,-0.6071625,0.008453369
6,84,-0.70140076,-0.7281189,-0.001327515
6,95,-0.73928833,-0.7623291,-0.01965332
6,104,-0.7136383,-0.73176575,-0.03552246
6,115,-0.6378937,-0.6535797,-0.046524048
6,123,-0.5328064,-0.56073,-0.053848267
6,132,-0.42408752,-0.47521973,-0.05996704
6,141,-0.3067932,-0.3884735,-0.06851196
6,151,-0.17974854,-0.28585815,-0.07461548
6,161,-0.062454224,-0.16246033,-0.07095337
6,171,0.02796936,-0.04272461,-0.073410034
,,,,
6,2,0.927124,1.127655,0.009674072
6,13,0.8807068,1.2803802,0.17703247
6,19,0.72431946,1.1741028,0.20269775
6,26,0.5447235,0.9297638,0.15382385
6,36,0.3138275,0.5424652,0.118392944
6,46,0.048721313,0.13806152,0.0683136
6,55,-0.19563293,-0.20399475,0.02067566
6,66,-0.39476013,-0.45809937,0.002349854
6,75,-0.5291443,-0.60227966,-0.00743103
6,84,-0.58535767,-0.6560211,-0.02331543
6,94,-0.58535767,-0.6560211,-0.037963867
6,104,-0.5413666,-0.61694336,-0.048965454
6,115,-0.46806335,-0.55096436,-0.05873108
6,123,-0.3825531,-0.47766113,-0.06851196
6,133,-0.2896881,-0.4055786,-0.08439636
6,141,-0.1882782,-0.32617188,-0.1002655
6,150,-0.079559326,-0.22476196,-0.10638428
6,159,0.016967773,-0.10626221,-0.09173584
,,,,
6,4,1.072525,1.2107544,0.06587219
6,12,0.940567,1.2034302,0.19657898
6,18,0.72676086,1.0836792,0.17581177
6,26,0.4946289,0.8210144,0.14282227
6,35,0.20751953,0.40196228,0.10006714
6,45,-0.114974976,-0.031723022,0.04020691
6,54,-0.40820312,-0.4043579,-0.004989624
6,64,-0.6452179,-0.6816864,-0.018417358
6,74,-0.79670715,-0.84783936,-0.026977539
6,84,-0.8712311,-0.93704224,-0.041641235
6,93,-0.86390686,-0.9406891,-0.05873108
6,102,-0.7551727,-0.84906006,-0.07829285
6,113,-0.5645752,-0.679245,-0.105163574
6,123,-0.3373413,-0.44221497,-0.085617065
6,132,-0.10154724,-0.17100525,-0.053848267
6,142,0.097579956,0.09286499,-0.053848267
6,154,0.22828674,0.27734375,-0.05873108
,,,,
6,3,0.9185791,1.0311584,-0.00743103
6,9,0.8807068,1.19487,0.17825317
6,20,0.6326904,0.9456177,0.21734619
6,32,0.33825684,0.60964966,0.15382385
6,37,0.060928345,0.19792175,0.09762573
6,47,-0.19683838,-0.18933105,0.037765503
6,56,-0.40820312,-0.4813385,-0.013534546
6,68,-0.5621338,-0.6621399,-0.030639648
6,77,-0.6415405,-0.7574463,-0.040420532
6,87,-0.6476593,-0.7855377,-0.062408447
6,96,-0.5792389,-0.7391205,-0.08317566
6,106,-0.44485474,-0.6059418,-0.07829285
6,115,-0.2530365,-0.4043579,-0.05873108
6,128,-0.034347534,-0.14535522,-0.034301758
6,135,0.1611023,0.10630798,-0.029418945
,,,,
6,5,0.9650116,1.3036041,0.11105347
6,16,0.809845,1.22052,0.17459106
6,25,0.6009369,1.0091553,0.10984802
6,33,0.33703613,0.61943054,0.06097412
6,42,0.04017639,0.16127014,0.021881104
6,52,-0.22982788,-0.23332214,-0.018417358
6,61,-0.45217896,-0.53752136,-0.029418945
6,73,-0.60124207,-0.7305603,-0.026977539
6,82,-0.6659851,-0.81118774,-0.034301758
6,91,-0.6635437,-0.8014221,-0.040420532
6,102,-0.6097717,-0.7232361,-0.036743164
6,111,-0.52182007,-0.6071625,-0.026977539
6,121,-0.4167633,-0.4972229,-0.022094727
6,132,-0.31167603,-0.4055786,-0.024536133
6,140,-0.21150208,-0.32250977,-0.040420532
6,149,-0.114974976,-0.23576355,-0.05506897
6,157,-0.04168701,-0.14289856,-0.053848267
6,167,0.004745483,-0.07081604,-0.056289673
,,,,
6,7,0.75852966,1.0067139,0.06707764
6,18,0.6241455,0.95173645,0.13671875
6,27,0.44088745,0.7941437,0.09762573
6,36,0.24417114,0.5143585,0.0683136
6,46,0.02305603,0.17227173,0.052444458
6,56,-0.19316101,-0.11968994,0.030441284
6,67,-0.36543274,-0.3469391,0.016998291
6,77,-0.47538757,-0.4837799,0.008453369
6,86,-0.5095978,-0.5289612,-0.009872437
6,98,-0.49371338,-0.51919556,-0.03186035
6,105,-0.45341492,-0.48010254,-0.05140686
6,115,-0.40208435,-0.43977356,-0.06484985
6,123,-0.34222412,-0.41412354,-0.07461548
6,132,-0.272583,-0.3970337,-0.08805847
6,141,-0.18339539,-0.35914612,-0.0978241
6,151,-0.086883545,-0.26385498,-0.073410034
6,161,0.002288818,-0.14901733,-0.062408447
,,,,
6,4,1.0285339,1.298706,0.025558472
6,11,0.8904724,1.3304749,0.14649963
6,21,0.6754608,1.181427,0.12449646
6,29,0.42744446,0.86499023,0.07684326
6,39,0.12567139,0.4300537,0.053649902
6,48,-0.21150208,-0.017089844,0.025558472
6,57,-0.5120392,-0.41900635,-9.16E-05
6,68,-0.74661255,-0.7244415,-0.006210327
6,77,-0.8968811,-0.9248047,-0.013534546
6,87,-0.9677429,-1.0433197,-0.029418945
6,97,-0.9420929,-1.0726471,-0.052627563
6,107,-0.8211365,-0.9907837,-0.077056885
6,117,-0.6195679,-0.81607056,-0.07829285
6,127,-0.36177063,-0.57173157,-0.04774475
6,135,-0.095443726,-0.27241516,-0.022094727
6,145,0.13301086,0.022003174,-0.026977539
,,,,
6,4,1.0004272,1.2498474,0.14649963
6,15,0.8501587,1.1973114,0.16848755
6,24,0.6485748,0.99816895,0.098846436
6,34,0.39079285,0.62797546,0.070755005
6,43,0.09146118,0.21748352,0.042648315
6,53,-0.19439697,-0.14779663,0.010894775
6,62,-0.44485474,-0.45809937,-0.002532959
6,72,-0.6354523,-0.6707001,-0.00743103
6,81,-0.7368469,-0.7867584,-0.012313843
6,91,-0.77838135,-0.84295654,-0.024536133
6,100,-0.76127625,-0.83807373,-0.041641235
6,111,-0.6867523,-0.77453613,-0.056289673
6,121,-0.5584717,-0.6719055,-0.069732666
6,130,-0.4008789,-0.53141785,-0.077056885
6,140,-0.23226929,-0.3493805,-0.07095337
6,149,-0.06855774,-0.14657593,-0.046524048
,,,,
6,3,0.91368103,1.1142273,0.11717224
6,12,0.7951813,1.1105652,0.2063446
6,22,0.63513184,0.99694824,0.16358948
6,31,0.43844604,0.72328186,0.12327576
6,39,0.19042969,0.36653137,0.084198
6,49,-0.06611633,0.017120361,0.025558472
6,60,-0.2872467,-0.2919464,-0.013534546
6,69,-0.47294617,-0.51431274,-0.02331543
6,79,-0.596344,-0.6413727,-0.025756836
6,88,-0.66230774,-0.7146759,-0.036743164
6,98,-0.68551636,-0.7598877,-0.05506897
6,107,-0.6537781,-0.7525635,-0.06729126
6,117,-0.5682373,-0.6926727,-0.07585144
6,128,-0.43385315,-0.5790558,-0.07585144
6,136,-0.25914,-0.3994751,-0.06362915
6,145,-0.08078003,-0.17100525,-0.048965454
,,,,
6,3,0.9075775,1.2510529,0.21614075
6,11,0.7475281,1.1081238,0.1855774
6,19,0.5300751,0.7855835,0.12573242
6,28,0.24172974,0.36408997,0.06951904
6,37,-0.06855774,-0.057388306,0.006011963
6,47,-0.35198975,-0.43000793,-0.037963867
6,58,-0.5804596,-0.7146759,-0.05873108
6,67,-0.7136383,-0.88082886,-0.07095337
6,77,-0.75761414,-0.95780945,-0.08683777
6,86,-0.72462463,-0.95536804,-0.0978241
6,96,-0.6061249,-0.84783936,-0.10638428
6,107,-0.41184998,-0.6474762,-0.10394287
6,119,-0.18218994,-0.3677063,-0.077056885
6,125,0.03529358,-0.06593323,-0.06607056
,,,,
6,4,0.8135071,0.94073486,0.07563782
6,9,0.72431946,0.9554138,0.15626526
6,27,0.6241455,0.91752625,0.12573242
6,31,0.5178375,0.7868042,0.09396362
6,35,0.36024475,0.55223083,0.06463623
6,45,0.15133667,0.28468323,0.019439697
6,54,-0.07588196,-0.006088257,-0.009872437
6,63,-0.3031311,-0.30418396,-0.02331543
6,72,-0.4985962,-0.54364014,-0.034301758
6,82,-0.6158905,-0.6743469,-0.052627563
6,93,-0.6354523,-0.72688293,-0.069732666
6,102,-0.5743561,-0.7036743,-0.06362915
6,114,-0.4350891,-0.56806946,-0.03186035
6,123,-0.23716736,-0.3322754,-0.006210327
6,133,-0.02458191,-0.068374634,-0.014755249
,,,,
6,4,0.8697052,1.0360413,0.0683136
6,13,0.75120544,1.0054932,0.14526367
6,24,0.5520477,0.8503418,0.11961365
6,32,0.36146545,0.5962219,0.082962036
6,41,0.15866089,0.29566956,0.051208496
6,50,-0.046569824,3.05E-05,0.009674072
6,61,-0.22860718,-0.24188232,-0.018417358
