y,F1,F2,F3,F4
8,72,-0.5462494,-0.58517456,-0.15771484
8,81,-0.543808,-0.60227966,-0.17480469
8,91,-0.5083771,-0.56929016,-0.1638031
8,102,-0.43997192,-0.51675415,-0.14059448
8,112,-0.32633972,-0.44589233,-0.1161499
8,121,-0.154068,-0.3322754,-0.08805847
8,130,0.037734985,-0.16122437,-0.05140686
,,,,
8,5,0.5337219,0.766037,0.12817383
8,16,0.30038452,0.8295746,0.24423218
8,24,0.1794281,0.67318726,0.1855774
8,31,0.06704712,0.38975525,0.13427734
8,39,-0.15774536,0.044006348,0.084198
8,50,-0.39108276,-0.22232056,0.008453369
8,59,-0.5242615,-0.3848114,-0.053848267
8,69,-0.5633545,-0.47521973,-0.09661865
8,80,-0.557251,-0.49475098,-0.113708496
8,90,-0.52182007,-0.45689392,-0.10638428
8,99,-0.45341492,-0.3945923,-0.09538269
8,110,-0.35198975,-0.32983398,-0.092941284
8,117,-0.21395874,-0.2577362,-0.09538269
8,127,-0.046569824,-0.16612244,-0.094177246
8,135,0.11590576,-0.045166016,-0.081954956
8,145,0.22584534,0.07331848,-0.07585144
,,,,
8,2,0.49586487,0.35186768,-0.013534546
8,15,0.39079285,0.60476685,0.17947388
8,28,0.21975708,0.547348,0.19535828
8,30,0.12445068,0.3591919,0.12327576
8,39,-0.019683838,0.090423584,0.07196045
8,50,-0.2359314,-0.16734314,0.006011963
8,58,-0.4143219,-0.3347168,-0.052627563
8,68,-0.49494934,-0.41656494,-0.07949829
8,77,-0.49127197,-0.42268372,-0.07949829
8,87,-0.42773438,-0.36160278,-0.05873108
8,96,-0.3226776,-0.26141357,-0.037963867
8,106,-0.19683838,-0.15023804,-0.015975952
8,116,-0.06367493,-0.028076172,0.027999878
8,125,0.07192993,0.08187866,0.021881104
,,,,
8,9,0.5484009,0.7220459,0.17703247
8,17,0.36024475,0.68174744,0.22102356
8,29,0.24784851,0.5155945,0.17092896
8,36,0.09269714,0.29934692,0.13671875
8,45,-0.11621094,0.062332153,0.07928467
8,54,-0.31167603,-0.16612244,-0.002532959
8,65,-0.45585632,-0.3652649,-0.069732666
8,74,-0.530365,-0.48742676,-0.10762024
8,84,-0.5254822,-0.5155487,-0.117385864
8,93,-0.46684265,-0.47154236,-0.10638428
8,103,-0.37763977,-0.37747192,-0.09049988
8,113,-0.2518158,-0.2552948,-0.07949829
8,122,-0.09300232,-0.11236572,-0.062408447
8,131,0.073135376,0.03300476,-0.040420532
8,141,0.19898987,0.13806152,-0.045303345
,,,,
8,3,0.68766785,0.6902771,0.06707764
8,14,0.4763031,0.8124695,0.22590637
8,20,0.31626892,0.6853943,0.19535828
8,29,0.20631409,0.4935913,0.15382385
8,38,0.042617798,0.25657654,0.12817383
8,48,-0.1565094,0.04032898,0.06587219
8,58,-0.3300171,-0.15023804,-0.002532959
8,68,-0.464386,-0.3053894,-0.052627563
8,78,-0.5389252,-0.3872528,-0.07949829
8,88,-0.55114746,-0.41412354,-0.08439636
8,98,-0.5242615,-0.4043579,-0.081954956
8,107,-0.45706177,-0.3652649,-0.08317566
8,120,-0.32878113,-0.2980652,-0.08683777
8,126,-0.16262817,-0.19543457,-0.07829285
8,136,0.005966187,-0.061050415,-0.05506897
,,,,
8,5,0.37734985,0.64753723,0.19657898
8,14,0.20507812,0.5070343,0.16970825
8,25,0.09880066,0.29689026,0.106170654
8,34,-0.05633545,0.039108276,0.062210083
8,43,-0.23226929,-0.16856384,0.003570557
8,52,-0.3556671,-0.27973938,-0.046524048
8,62,-0.41308594,-0.3237152,-0.07095337
8,72,-0.41308594,-0.30662537,-0.073410034
8,81,-0.37519836,-0.24797058,-0.06484985
8,91,-0.31167603,-0.17834473,-0.05140686
8,100,-0.22492981,-0.10014343,-0.050186157
8,110,-0.11621094,-0.02684021,-0.040420532
8,120,-0.011138916,0.04888916,-0.014755249
8,133,0.08047485,0.111190796,-0.03186035
8,138,0.14033508,0.15638733,-0.04774475
,,,,
8,4,0.6131439,0.62065125,0.106170654
8,12,0.45309448,0.7696991,0.27720642
8,21,0.34069824,0.6951904,0.24055481
8,30,0.26249695,0.5449066,0.18069458
8,39,0.097579956,0.31521606,0.13916016
8,50,-0.12721252,0.08432007,0.0683136
8,60,-0.34100342,-0.12213135,-0.012313843
8,69,-0.5071564,-0.29684448,-0.07217407
8,78,-0.6097717,-0.4055786,-0.11250305
8,88,-0.6476593,-0.4520111,-0.1320343
8,98,-0.6390991,-0.45689392,-0.13815308
8,109,-0.5890045,-0.42268372,-0.13447571
8,119,-0.47418213,-0.36038208,-0.12471008
8,128,-0.3019104,-0.26020813,-0.117385864
8,137,-0.10154724,-0.12336731,-0.105163574
8,146,0.08657837,0.037887573,-0.1002655
,,,,
8,13,0.50930786,0.94317627,0.29553223
8,16,0.22584534,0.7648163,0.3187561
8,24,0.08781433,0.48503113,0.20513916
8,33,-0.09176636,0.10752869,0.13305664
8,43,-0.3373413,-0.24552917,0.042648315
8,52,-0.53404236,-0.44833374,-0.061187744
8,61,-0.6220093,-0.56196594,-0.11982727
8,71,-0.6366577,-0.6254883,-0.14427185
8,81,-0.5902405,-0.62060547,-0.1454773
8,90,-0.48638916,-0.5582886,-0.1295929
8,101,-0.3214569,-0.4471283,-0.13082886
8,111,-0.12231445,-0.27607727,-0.09538269
8,126,0.085372925,-0.07081604,-0.073410034
,,,,
8,3,0.5508423,0.7489319,0.2039032
8,10,0.33091736,0.7599335,0.31021118
8,24,0.25028992,0.61943054,0.23446655
8,27,0.16477966,0.36897278,0.18313599
8,37,-0.034347534,0.06109619,0.11595154
8,46,-0.2505951,-0.16856384,0.02067566
8,55,-0.39964294,-0.3078308,-0.04774475
8,66,-0.47906494,-0.38237,-0.085617065
8,74,-0.49127197,-0.4031372,-0.105163574
8,86,-0.45829773,-0.39579773,-0.10272217
8,95,-0.40820312,-0.3713684,-0.09906006
8,106,-0.3373413,-0.3347168,-0.10272217
8,115,-0.23348999,-0.28585815,-0.11126709
8,126,-0.09664917,-0.20155334,-0.110061646
8,135,0.0438385,-0.072052,-0.081954956
,,,,
8,3,0.8464966,0.72328186,0.07563782
8,9,0.58625793,0.83078,0.2906494
8,23,0.39201355,0.62187195,0.23446655
8,26,0.27593994,0.38485718,0.15260315
8,36,0.09390259,0.090423584,0.102508545
8,45,-0.11376953,-0.16612244,0.02067566
8,55,-0.27870178,-0.34204102,-0.05873108
8,65,-0.3874359,-0.45321655,-0.10394287
8,76,-0.43141174,-0.48254395,-0.12350464
8,85,-0.42041016,-0.4471283,-0.113708496
8,95,-0.3849945,-0.3872528,-0.081954956
8,105,-0.32878113,-0.30662537,-0.056289673
8,114,-0.23960876,-0.21620178,-0.04408264
8,123,-0.10398865,-0.10992432,-0.030639648
8,133,0.03529358,0.022003174,-0.020858765
8,142,0.12690735,0.1270752,-0.033081055
,,,,
8,6,0.50686646,0.8417816,0.2833252
8,20,0.21975708,0.62065125,0.2674408
8,26,0.05848694,0.31399536,0.15260315
8,35,-0.13453674,-0.0549469,0.08784485
8,43,-0.36543274,-0.3542633,0.01335144
8,53,-0.5095978,-0.48010254,-0.05873108
8,62,-0.5279236,-0.50819397,-0.0978241
8,72,-0.48516846,-0.47642517,-0.11250305
8,83,-0.41552734,-0.3872528,-0.105163574
8,93,-0.3141327,-0.27729797,-0.08683777
8,102,-0.18218994,-0.17222595,-0.073410034
8,112,-0.039245605,-0.068374634,-0.069732666
8,124,0.08169556,0.04156494,-0.056289673
8,131,0.15377808,0.122177124,-0.05506897
,,,,
8,3,0.65345764,0.8393402,0.15992737
8,9,0.43110657,0.7831421,0.23446655
8,18,0.30526733,0.59866333,0.17092896
8,27,0.15011597,0.34210205,0.14526367
8,35,-0.08200073,0.058654785,0.10861206
8,45,-0.29457092,-0.15757751,0.04020691
8,56,-0.43629456,-0.3176117,-0.020858765
8,65,-0.50471497,-0.4043579,-0.061187744
8,75,-0.5095978,-0.4202423,-0.08805847
8,85,-0.47662354,-0.3970337,-0.10272217
8,94,-0.42529297,-0.36160278,-0.10762024
8,104,-0.34710693,-0.31272888,-0.11494446
8,114,-0.23226929,-0.24308777,-0.11982727
8,123,-0.08932495,-0.14045715,-0.1002655
8,133,0.041381836,-0.008529663,-0.07461548
,,,,
8,3,0.82206726,0.7745819,0.047561646
8,8,0.5935974,0.910202,0.28944397
8,16,0.36146545,0.72084045,0.25888062
8,24,0.20143127,0.4887085,0.16970825
8,34,0.001083374,0.19059753,0.10861206
8,42,-0.23348999,-0.09403992,0.023117065
8,52,-0.43385315,-0.3212738,-0.06362915
8,63,-0.5719147,-0.49354553,-0.117385864
8,73,-0.62809753,-0.58029175,-0.14671326
8,82,-0.60124207,-0.58395386,-0.15403748
8,92,-0.5071564,-0.5179901,-0.1503601
8,103,-0.3642273,-0.3713684,-0.0978241
8,111,-0.18707275,-0.15512085,-0.024536133
8,122,0.016967773,0.074539185,-0.008651733
,,,,
8,4,0.643692,0.7721405,0.14404297
8,16,0.40789795,0.74160767,0.24787903
8,23,0.24784851,0.55101013,0.16481018
8,33,0.085372925,0.27978516,0.10372925
8,40,-0.1589508,-0.030517578,0.05000305
8,49,-0.40940857,-0.25653076,-0.017196655
8,60,-0.5682373,-0.3872528,-0.06484985
8,70,-0.63298035,-0.45321655,-0.09049988
8,80,-0.6293335,-0.46177673,-0.10394287
8,89,-0.5755768,-0.4129181,-0.101501465
8,100,-0.464386,-0.316391,-0.09173584
8,109,-0.29580688,-0.19178772,-0.08439636
8,117,-0.099090576,-0.040283203,-0.05873108
8,126,0.076812744,0.1136322,-0.04774475
,,,,
8,3,0.79273987,0.64753723,-0.06484985
8,16,0.61924744,0.94929504,0.24543762
8,18,0.30038452,0.7696991,0.29432678
8,28,0.11102295,0.48014832,0.17337036
8,35,-0.051452637,0.14173889,0.098846436
8,45,-0.2701416,-0.21131897,0.02067566
8,54,-0.49127197,-0.44589233,-0.06851196
8,64,-0.6183319,-0.5729523,-0.12226868
8,73,-0.6293335,-0.6242676,-0.1503601
8,82,-0.55114746,-0.5912781,-0.1613617
8,92,-0.43017578,-0.4703369,-0.0978241
8,102,-0.2677002,-0.27853394,-0.022094727
8,113,-0.05633545,-0.047607422,-0.012313843
,,,,
8,4,0.68278503,0.7012787,0.06463623
8,13,0.45921326,0.7843628,0.27720642
8,25,0.27593994,0.5901184,0.22590637
8,34,0.14399719,0.33232117,0.13671875
8,41,-0.062454224,0.003677368,0.08052063
8,51,-0.3067932,-0.25164795,0.006011963
8,61,-0.47294617,-0.37747192,-0.048965454
8,71,-0.5401459,-0.43856812,-0.06851196
8,79,-0.53526306,-0.44589233,-0.07217407
8,88,-0.49494934,-0.4031372,-0.07095337
8,98,-0.42285156,-0.32861328,-0.06729126
8,108,-0.3067932,-0.24064636,-0.069732666
8,118,-0.154068,-0.13557434,-0.06851196
8,128,-0.002593994,-0.008529663,-0.046524048
8,136,0.12567139,0.102645874,-0.050186157
,,,,
8,3,0.65101624,0.5155945,0.042648315
8,15,0.5471649,0.69763184,0.22956848
8,23,0.37124634,0.613327,0.24423218
8,31,0.23928833,0.47406006,0.18803406
8,40,0.09390259,0.2785797,0.15504456
8,50,-0.099090576,0.050109863,0.10006714
8,59,-0.2799225,-0.14901733,0.025558472
8,70,-0.4143219,-0.30418396,-0.037963867
8,80,-0.49494934,-0.39335632,-0.07585144
8,89,-0.5242615,-0.42144775,-0.09049988
8,98,-0.50593567,-0.41412354,-0.094177246
8,109,-0.44729614,-0.37503052,-0.0978241
8,117,-0.34466553,-0.2980652,-0.09538269
8,129,-0.20904541,-0.17710876,-0.06362915
8,138,-0.05267334,-0.024398804,-0.04408264
,,,,
8,7,0.5606079,0.8894348,0.24543762
8,15,0.29794312,0.7623749,0.29553223
8,25,0.1659851,0.5180359,0.19047546
8,34,0.016967773,0.18939209,0.114730835
8,44,-0.21884155,-0.15634155,0.034118652
8,53,-0.42408752,-0.3738098,-0.05873108
8,62,-0.51815796,-0.48498535,-0.1161499
8,72,-0.5254822,-0.51919556,-0.14303589
8,82,-0.48394775,-0.49110413,-0.1479187
8,93,-0.39720154,-0.4129181,-0.14303589
8,102,-0.2530365,-0.30418396,-0.14059448
8,113,-0.086883545,-0.15757751,-0.08439636
8,125,0.069488525,0.003677368,-0.052627563
8,132,0.19898987,0.13562012,-0.061187744
,,,,
8,4,0.36392212,0.68174744,0.2723236
8,16,0.19654846,0.42640686,0.16848755
8,25,0.013290405,0.1136322,0.10372925
8,32,-0.23472595,-0.20767212,0.04020691
8,41,-0.44361877,-0.41656494,-0.030639648
8,52,-0.5389252,-0.5179901,-0.073410034
8,61,-0.5401459,-0.54730225,-0.0978241
8,72,-0.49005127,-0.50942993,-0.105163574
8,82,-0.39476013,-0.41656494,-0.1002655
8,91,-0.24449158,-0.27241516,-0.09661865
8,102,-0.057556152,-0.10626221,-0.09173584
8,110,0.113464355,0.058654785,-0.061187744
8,123,0.23564148,0.18083191,-0.057525635
8,129,0.29182434,0.23336792,-0.06607056
,,,,
8,4,0.6546936,0.99694824,0.32730103
8,10,0.34069824,0.7477112,0.32974243
8,21,0.18310547,0.46426392,0.1855774
8,29,-0.012359619,0.0965271,0.102508545
8,39,-0.29457092,-0.27607727,0.009674072
8,48,-0.5291443,-0.48254395,-0.08073425
8,58,-0.6390991,-0.58883667,-0.13082886
8,70,-0.6586609,-0.6328125,-0.1503601
8,79,-0.6207733,-0.5961609,-0.15280151
8,88,-0.5144806,-0.4972229,-0.14303589
8,98,-0.33366394,-0.34327698,-0.13327026
8,109,-0.11253357,-0.13435364,-0.09906006
8,119,0.10002136,0.08187866,-0.07585144
,,,,
8,7,0.63513184,0.93341064,0.27720642
8,16,0.38591003,0.8087921,0.3126526
8,27,0.2771759,0.66218567,0.235672
8,33,0.13667297,0.41905212,0.18925476
8,43,-0.118652344,0.10386658,0.11105347
8,51,-0.37887573,-0.18322754,0.010894775
8,61,-0.5706787,-0.43000793,-0.073410034
8,73,-0.6769867,-0.58273315,-0.12594604
8,82,-0.6904297,-0.6438141,-0.1479187
8,91,-0.62809753,-0.6303711,-0.16259766
8,101,-0.50227356,-0.5448456,-0.16503906
8,111,-0.32511902,-0.38237,-0.10882568
8,121,-0.11621094,-0.16246033,-0.077056885
,,,,
8,5,0.52030945,1.0543671,0.41893005
8,20,0.2099762,0.72328186,0.36395264
8,29,0.07437134,0.38731384,0.18925476
8,35,-0.123535156,-0.045166016,0.086639404
8,44,-0.40452576,-0.4031372,-0.022094727
8,53,-0.60124207,-0.55218506,-0.1161499
8,62,-0.66474915,-0.6279297,-0.15647888
8,72,-0.6549835,-0.6535797,-0.16748047
8,82,-0.5890045,-0.5949402,-0.16015625
8,90,-0.46194458,-0.4862213,-0.1454773
8,100,-0.29212952,-0.3383789,-0.0978241
8,109,-0.10398865,-0.15267944,-0.06729126
,,,,
8,5,0.7414398,1.1191254,0.32485962
8,14,0.3272705,0.8564453,0.43115234
8,24,0.120788574,0.4935913,0.26132202
8,41,-0.042907715,0.10630798,0.13427734
8,45,-0.2970276,-0.3053894,0.04144287
8,52,-0.5462494,-0.54364014,-0.05506897
8,62,-0.6733093,-0.6560211,-0.12226868
8,71,-0.6708679,-0.7195587,-0.1662445
8,80,-0.5939026,-0.6914673,-0.18824768
8,90,-0.48760986,-0.57051086,-0.105163574
8,100,-0.3177948,-0.37625122,-0.045303345
8,110,-0.086883545,-0.12580872,-0.04408264
,,,,
8,3,0.8904724,0.7648163,-0.033081055
8,9,0.6070404,1.0384827,0.328537
8,18,0.2588501,0.77948,0.35662842
8,27,0.09269714,0.508255,0.22346497
8,36,-0.053894043,0.18939209,0.14038086
8,45,-0.2823639,-0.18322754,0.04020691
8,58,-0.5095978,-0.4520111,-0.073410034
8,66,-0.6342163,-0.61938477,-0.1479187
8,76,-0.6354523,-0.7036743,-0.1980133
8,86,-0.5633545,-0.679245,-0.19924927
8,95,-0.45585632,-0.55952454,-0.1320343
8,105,-0.27870178,-0.3701477,-0.08683777
8,113,-0.055114746,-0.12702942,-0.07217407
,,,,
8,3,0.875824,0.923645,0.001113892
8,11,0.5190735,1.0641327,0.30776978
8,20,0.23564148,0.7379303,0.27111816
8,31,0.08657837,0.39219666,0.17459106
8,39,-0.1589508,-0.06472778,0.11595154
8,49,-0.48150635,-0.47398376,0.035324097
8,58,-0.6928711,-0.6645813,-0.046524048
8,68,-0.7551727,-0.74520874,-0.09661865
8,77,-0.7197418,-0.7403259,-0.11859131
8,87,-0.5987854,-0.63160706,-0.12715149
8,96,-0.40452576,-0.4703369,-0.11494446
8,105,-0.17362976,-0.2846222,-0.07095337
8,116,0.05848694,-0.072052,-0.05506897
8,129,0.25517273,0.1282959,-0.062408447
,,,,
8,3,0.75852966,1.0653534,0.24299622
8,8,0.34191895,0.8540039,0.37495422
8,18,0.12567139,0.4887085,0.20880127
8,26,-0.055114746,0.10140991,0.086639404
8,36,-0.33366394,-0.34571838,-0.002532959
8,45,-0.5890045,-0.6144867,-0.110061646
8,56,-0.6843109,-0.73176575,-0.20777893
8,65,-0.6549835,-0.7574463,-0.22122192
8,75,-0.5743561,-0.6389313,-0.10762024
8,85,-0.43629456,-0.40802002,-0.018417358
,,,,
8,3,0.5239563,0.7648163,0.26132202
8,12,0.24661255,0.4569397,0.21490479
8,24,0.059692383,0.18450928,0.10496521
8,32,-0.1565094,-0.12336731,0.058532715
8,41,-0.37519836,-0.4019165,-0.008651733
8,50,-0.48760986,-0.55218506,-0.10394287
8,60,-0.47662354,-0.60227966,-0.14059448
8,70,-0.41308594,-0.51431274,-0.050186157
8,80,-0.30801392,-0.32250977,0.006011963
,,,,
8,5,0.81718445,0.97862244,0.16970825
8,17,0.43844604,0.8100128,0.31629944
8,24,0.20143127,0.4752655,0.19047546
8,33,0.012084961,0.15274048,0.09762573
8,42,-0.24571228,-0.24797058,0.04020691
8,51,-0.49739075,-0.53141785,-0.041641235
8,61,-0.6220093,-0.6731415,-0.1161499
8,72,-0.6024475,-0.7281189,-0.16992188
8,81,-0.5242615,-0.6425934,-0.11494446
8,90,-0.40940857,-0.44467163,-0.030639648
,,,,
8,3,0.8611603,1.1191254,0.23934937
8,9,0.48362732,0.95906067,0.3835144
8,18,0.27349854,0.62309265,0.22711182
8,26,0.097579956,0.25657654,0.11105347
8,35,-0.19927979,-0.20399475,0.02067566
8,45,-0.50227356,-0.53141785,-0.08683777
8,56,-0.6769867,-0.7049103,-0.17236328
8,65,-0.70996094,-0.78186035,-0.22366333
8,135,-0.6574249,-0.7366791,-0.20169067
8,139,-0.55114746,-0.56929016,-0.09906006
8,143,-0.37275696,-0.3237152,-0.03186035
8,147,-0.1381836,-0.041519165,-9.16E-05
8,152,0.09025574,0.19548035,0.021881104
8,156,0.2564087,0.32621765,0.010894775
8,160,0.32603455,0.34820557,-0.01965332
8,163,0.2955017,0.29689026,-0.048965454
8,167,0.19898987,0.20527649,-0.062408447
8,170,0.07925415,0.08432007,-0.056289673
8,172,-0.039245605,-0.037841797,-0.034301758
,,,,
8,3,0.5899353,1.1863098,0.39083862
8,22,0.18431091,0.7244873,0.3383026
8,24,-0.019683838,0.27734375,0.14282227
8,32,-0.26159668,-0.21499634,0.04020691
8,39,-0.5792389,-0.640152,-0.04408264
8,49,-0.77838135,-0.8050842,-0.13327026
8,58,-0.79060364,-0.85028076,-0.19924927
8,68,-0.69651794,-0.80874634,-0.1931305
8,78,-0.5499115,-0.6389313,-0.08439636
8,89,-0.32878113,-0.38237,-0.009872437
,,,,
8,3,0.5948181,0.9871826,0.328537
8,11,0.24908447,0.63653564,0.2992096
8,21,0.03161621,0.28346252,0.14894104
8,32,-0.21395874,-0.113586426,0.06463623
8,40,-0.49127197,-0.47398376,-0.01965332
8,49,-0.66474915,-0.6535797,-0.11250305
8,58,-0.67819214,-0.71588135,-0.16868591
8,68,-0.60124207,-0.6670227,-0.12350464
8,79,-0.47662354,-0.49354553,-0.03919983
8,89,-0.29335022,-0.24308777,-0.004989624
,,,,
8,2,0.6974335,0.8026886,0.09762573
8,12,0.35414124,0.6743927,0.28700256
8,17,0.08781433,0.31155396,0.19047546
8,27,-0.11985779,-0.037841797,0.074401855
8,35,-0.37519836,-0.3811493,0.006011963
8,44,-0.5939026,-0.57051086,-0.06729126
8,54,-0.64398193,-0.60350037,-0.12471008
8,66,-0.5499115,-0.55952454,-0.13327026
8,75,-0.41064453,-0.39579773,-0.046524048
8,85,-0.24081421,-0.15634155,0.014556885
,,,,
8,5,0.7072296,0.73916626,0.08784485
8,14,0.36880493,0.68418884,0.3175354
8,25,0.10368347,0.34942627,0.22590637
8,33,-0.04168701,0.0953064,0.09396362
8,43,-0.20539856,-0.2052002,0.018234253
8,52,-0.38619995,-0.4544525,-0.081954956
