y,F1,F2,F3,F4
9,117,-0.4350891,-0.3787079,-0.00743103
9,127,-0.14430237,-0.04272461,0.010894775
9,138,0.12200928,0.24557495,-0.002532959
,,,,
9,4,1.0737305,1.4013214,0.27600098
9,16,0.8587189,1.155777,0.24179077
9,21,0.7121124,0.8772125,0.11228943
9,29,0.46409607,0.45082092,0.03656006
9,39,0.09635925,-0.07815552,-0.03186035
9,48,-0.27626038,-0.50331116,-0.08805847
9,57,-0.5633545,-0.8197479,-0.11494446
9,67,-0.7270813,-0.9859009,-0.12471008
9,77,-0.7686157,-0.9981079,-0.11859131
9,88,-0.73316956,-0.9321289,-0.0978241
9,95,-0.6452179,-0.80630493,-0.073410034
9,104,-0.50471497,-0.61938477,-0.05996704
9,116,-0.3214569,-0.39213562,-0.04774475
9,126,-0.13209534,-0.15757751,-0.025756836
,,,,
9,3,1.032196,1.281601,0.11105347
9,12,0.9002533,1.2400665,0.22711182
9,17,0.7890625,1.0971222,0.15504456
9,26,0.65223694,0.845459,0.086639404
9,36,0.37612915,0.42152405,0.03656006
9,46,0.015731812,-0.047607422,-0.025756836
9,57,-0.34222412,-0.4654541,-0.07217407
9,66,-0.6452179,-0.8038635,-0.08805847
9,75,-0.8419037,-1.0005493,-0.085617065
9,85,-0.9225311,-1.0726471,-0.07829285
9,95,-0.9103241,-1.0628662,-0.07217407
9,105,-0.81747437,-0.96513367,-0.05996704
9,116,-0.6354523,-0.7720947,-0.057525635
9,124,-0.38619995,-0.50942993,-0.07095337
9,134,-0.13085938,-0.21620178,-0.050186157
,,,,
9,7,1.0969543,1.4734192,0.28944397
9,14,1.00531,1.3084869,0.16604614
9,24,0.8391571,1.0079498,0.082962036
9,34,0.4946289,0.4923706,0.015792847
9,43,0.049926758,-0.0549469,-0.061187744
9,54,-0.39108276,-0.5448456,-0.10762024
9,63,-0.75149536,-0.9504547,-0.12471008
9,73,-0.9775238,-1.1777039,-0.1295929
9,82,-1.0703735,-1.2510071,-0.12471008
9,92,-1.0703735,-1.2277985,-0.10638428
9,102,-0.9873047,-1.108078,-0.07949829
9,112,-0.79914856,-0.89793396,-0.061187744
9,122,-0.51815796,-0.6083832,-0.069732666
9,131,-0.21760559,-0.27973938,-0.050186157
9,141,0.042617798,0.03666687,-0.028198242
,,,,
9,3,1.1372681,1.4416504,0.12327576
9,9,0.97354126,1.374466,0.22834778
9,19,0.8660431,1.2180786,0.13427734
9,26,0.7597656,0.97862244,0.047561646
9,36,0.4897461,0.55345154,0.001113892
9,45,0.10978699,0.086761475,-0.050186157
9,54,-0.25549316,-0.30906677,-0.085617065
9,64,-0.5560303,-0.6303711,-0.092941284
9,75,-0.753952,-0.8197479,-0.07585144
9,84,-0.84069824,-0.88694763,-0.062408447
9,94,-0.8516846,-0.89793396,-0.05506897
9,107,-0.80892944,-0.85639954,-0.04774475
9,113,-0.70751953,-0.76109314,-0.04286194
9,122,-0.5450287,-0.62060547,-0.04774475
9,132,-0.338562,-0.42634583,-0.07461548
9,142,-0.12231445,-0.20767212,-0.081954956
9,151,0.056045532,-0.007324219,-0.056289673
,,,,
9,7,0.9112396,1.1887512,0.18191528
9,15,0.74020386,1.0201569,0.19291687
9,26,0.6082611,0.8014679,0.08908081
9,34,0.42988586,0.47894287,0.024337769
9,45,0.13667297,0.046447754,-0.026977539
9,53,-0.1907196,-0.3395996,-0.062408447
9,63,-0.47782898,-0.6413727,-0.07217407
9,75,-0.6745453,-0.836853,-0.06851196
9,84,-0.7502899,-0.8930359,-0.062408447
9,93,-0.7295227,-0.86250305,-0.056289673
9,103,-0.6501007,-0.7684326,-0.045303345
9,112,-0.51693726,-0.6108246,-0.040420532
9,123,-0.32878113,-0.39213562,-0.041641235
9,132,-0.12109375,-0.14535522,-0.026977539
9,142,0.069488525,0.08554077,-0.020858765
,,,,
9,6,1.0480804,1.5613861,0.2674408
9,14,0.82206726,1.2742767,0.2515564
9,23,0.73532104,0.99816895,0.106170654
9,31,0.53863525,0.59376526,0.026779175
9,41,0.17088318,0.05987549,-0.03186035
9,50,-0.220047,-0.3860321,-0.08439636
9,61,-0.5425873,-0.7550049,-0.10882568
9,71,-0.76371765,-1.0176697,-0.11250305
9,80,-0.854126,-1.1288452,-0.110061646
9,89,-0.8467865,-1.1300507,-0.101501465
9,99,-0.78204346,-1.0592041,-0.08317566
9,110,-0.6586609,-0.9089203,-0.06362915
9,118,-0.46684265,-0.68414307,-0.052627563
9,127,-0.21640015,-0.39213562,-0.06851196
9,137,0.03894043,-0.0879364,-0.07095337
9,147,0.2454071,0.17106628,-0.050186157
,,,,
9,5,0.9197998,1.2571716,0.2698822
9,17,0.77809143,1.0213776,0.14038086
9,25,0.5972595,0.70007324,0.051208496
9,34,0.26861572,0.2101593,-0.001327515
9,43,-0.118652344,-0.2577362,-0.05506897
9,52,-0.46318054,-0.626709,-0.08683777
9,61,-0.7185211,-0.89915466,-0.08805847
9,72,-0.84558105,-1.0152283,-0.07585144
9,81,-0.86146545,-1.0103455,-0.06607056
9,90,-0.81015015,-0.93704224,-0.052627563
9,104,-0.69407654,-0.7782135,-0.04286194
9,110,-0.50227356,-0.54364014,-0.05506897
9,120,-0.26037598,-0.26509094,-0.04774475
9,129,-0.022125244,0.002471924,-0.024536133
,,,,
9,5,0.8892517,1.2278442,0.23323059
9,13,0.7133179,0.94929504,0.14526367
9,23,0.5923767,0.6487427,0.018234253
9,30,0.33459473,0.21992493,-0.040420532
9,40,-0.012359619,-0.21987915,-0.08805847
9,49,-0.32633972,-0.54364014,-0.12471008
9,58,-0.5596924,-0.7684326,-0.13691711
9,70,-0.6818695,-0.85884094,-0.12715149
9,79,-0.69407654,-0.82218933,-0.10394287
9,88,-0.6293335,-0.7097931,-0.07585144
9,99,-0.49494934,-0.5289612,-0.062408447
9,107,-0.3202362,-0.29440308,-0.033081055
9,118,-0.123535156,-0.053726196,-0.00743103
,,,,
9,6,0.8990326,1.2901611,0.2649994
9,16,0.71943665,0.97862244,0.098846436
9,27,0.5215149,0.62065125,0.007232666
9,35,0.18675232,0.10997009,-0.036743164
9,44,-0.17607117,-0.3176117,-0.07217407
9,52,-0.47050476,-0.6083832,-0.085617065
9,62,-0.6733093,-0.8050842,-0.07585144
9,72,-0.76737976,-0.88694763,-0.06362915
9,82,-0.76737976,-0.88694763,-0.05996704
9,92,-0.70751953,-0.836853,-0.05873108
9,103,-0.5902405,-0.7256775,-0.05506897
9,114,-0.41796875,-0.55340576,-0.056289673
9,123,-0.206604,-0.3395996,-0.05996704
9,134,0.016967773,-0.09770203,-0.06851196
9,140,0.1928711,0.11853027,-0.05140686
,,,,
9,3,1.2350006,1.505188,0.10006714
9,13,1.0273132,1.3488007,0.22590637
9,19,0.79885864,1.0494843,0.11105347
9,26,0.5972595,0.7330475,0.002349854
9,36,0.2796173,0.25045776,-0.04774475
9,46,-0.123535156,-0.26997375,-0.081954956
9,57,-0.50227356,-0.6621399,-0.09906006
9,76,-0.78204346,-0.9187012,-0.09538269
9,80,-0.9286499,-1.0396576,-0.085617065
9,85,-0.9628601,-1.0530853,-0.07217407
9,95,-0.9152069,-0.98101807,-0.04774475
9,106,-0.78448486,-0.82341003,-0.026977539
9,116,-0.5719147,-0.5900574,-0.029418945
9,124,-0.3067932,-0.31150818,-0.04286194
9,133,-0.05267334,-0.015853882,-0.01965332
,,,,
9,4,1.2203522,1.5980377,0.12937927
9,11,0.9393463,1.3353577,0.17947388
9,21,0.78053284,1.0384827,0.054885864
9,30,0.604599,0.6878357,-0.01965332
9,39,0.27838135,0.17106628,-0.052627563
9,48,-0.099090576,-0.28341675,-0.08929443
9,57,-0.42164612,-0.6144867,-0.11494446
9,70,-0.6586609,-0.85150146,-0.12226868
9,78,-0.78570557,-0.9321289,-0.11126709
9,88,-0.79914856,-0.89549255,-0.08073425
9,98,-0.7368469,-0.7989807,-0.04286194
9,109,-0.6183319,-0.63404846,-0.015975952
9,116,-0.4350891,-0.4055786,-0.006210327
9,127,-0.2224884,-0.15023804,0.016998291
,,,,
9,6,0.9356842,1.2571716,0.26011658
9,17,0.7707367,0.9664154,0.10128784
9,26,0.50686646,0.5363617,-0.002532959
9,35,0.07803345,-0.073272705,-0.07461548
9,45,-0.37519836,-0.5924988,-0.13447571
9,54,-0.7368469,-0.9565735,-0.15892029
9,64,-0.9616394,-1.1740417,-0.15403748
9,73,-1.0667114,-1.2388,-0.13447571
9,83,-1.0862427,-1.1801453,-0.094177246
9,95,-1.0105133,-1.0127869,-0.04774475
9,101,-0.82481384,-0.7647705,-0.00743103
9,112,-0.5792389,-0.48254395,0.03288269
,,,,
9,6,0.875824,1.1643066,0.22956848
9,16,0.7316437,0.90408325,0.07928467
9,23,0.5312805,0.5424652,-0.009872437
9,34,0.1953125,0.070877075,-0.06362915
9,43,-0.15530396,-0.31272888,-0.094177246
9,54,-0.44117737,-0.6071625,-0.09661865
9,64,-0.6342163,-0.7940979,-0.08805847
9,73,-0.71484375,-0.85395813,-0.077056885
9,83,-0.7001953,-0.84417725,-0.06607056
9,92,-0.6195679,-0.7855377,-0.057525635
9,103,-0.49494934,-0.6633606,-0.052627563
9,112,-0.3300171,-0.47642517,-0.057525635
9,122,-0.12597656,-0.22599792,-0.07461548
9,131,0.069488525,0.023239136,-0.07949829
,,,,
9,4,1.0273132,1.2852631,0.2381134
9,16,0.7841797,0.98350525,0.17337036
9,23,0.6033783,0.6951904,0.04020691
9,32,0.31871033,0.25657654,-0.024536133
9,42,-0.070999146,-0.2577362,-0.069732666
9,51,-0.43997192,-0.6377106,-0.09906006
9,62,-0.69895935,-0.88082886,-0.10394287
9,72,-0.81869507,-0.9687805,-0.09173584
9,81,-0.82481384,-0.92359924,-0.073410034
9,91,-0.753952,-0.79042053,-0.040420532
9,106,-0.6183319,-0.58029175,0.016998291
9,110,-0.42164612,-0.3237152,0.051208496
,,,,
9,7,0.95277405,1.1631012,0.25767517
9,14,0.6485748,0.75016785,0.14404297
9,24,0.40423584,0.3934021,-0.01965332
9,33,0.08657837,-0.030517578,-0.07829285
9,43,-0.2738037,-0.47277832,-0.10762024
9,52,-0.5621338,-0.7464447,-0.117385864
9,62,-0.71484375,-0.88204956,-0.11494446
9,72,-0.74905396,-0.90527344,-0.10762024
9,82,-0.7050781,-0.82585144,-0.09173584
9,92,-0.6000061,-0.6670227,-0.069732666
9,101,-0.43753052,-0.4495697,-0.037963867
9,111,-0.23960876,-0.19543457,-9.16E-05
9,122,-0.038009644,0.039108276,0.015792847
9,131,0.13179016,0.2236023,0.014556885
,,,,
9,5,1.0077515,1.3243713,0.24179077
9,17,0.8574829,1.16922,0.21490479
9,24,0.74876404,0.97250366,0.09272766
9,33,0.51174927,0.6108856,0.021881104
9,41,0.13056946,0.114852905,-0.040420532
9,51,-0.2823639,-0.3395996,-0.09538269
9,61,-0.6415405,-0.7146759,-0.121032715
9,72,-0.89567566,-0.9700165,-0.12471008
9,83,-1.0178375,-1.0824127,-0.12715149
9,91,-1.0288391,-1.0824127,-0.12471008
9,100,-0.94821167,-0.97369385,-0.10272217
9,111,-0.7710571,-0.7537689,-0.07095337
9,121,-0.5120392,-0.45933533,-0.029418945
9,130,-0.21884155,-0.13679504,-0.008651733
,,,,
9,6,1.1079407,1.3109283,0.15382385
9,18,0.8819275,1.102005,0.22346497
9,25,0.7279968,0.8405609,0.086639404
9,33,0.5484009,0.5204773,-0.01109314
9,42,0.23928833,0.0953064,-0.04774475
9,52,-0.09176636,-0.25897217,-0.07461548
9,61,-0.35198975,-0.50086975,-0.085617065
9,72,-0.5279236,-0.6548157,-0.07829285
9,82,-0.6158905,-0.6987915,-0.062408447
9,92,-0.62809753,-0.6707001,-0.04408264
9,102,-0.5914459,-0.6071625,-0.028198242
9,111,-0.5071564,-0.49230957,-0.015975952
9,122,-0.35810852,-0.316391,-0.015975952
9,130,-0.18951416,-0.120910645,-0.015975952
,,,,
9,6,0.93200684,1.2095184,0.21490479
9,17,0.67910767,0.89920044,0.17092896
9,25,0.4873047,0.5925598,0.043884277
9,36,0.23320007,0.1942749,-0.015975952
9,44,-0.09300232,-0.27485657,-0.05506897
9,53,-0.39108276,-0.613266,-0.08073425
9,65,-0.6000061,-0.8209686,-0.08929443
9,73,-0.6891937,-0.8930359,-0.08683777
9,83,-0.6708679,-0.8356323,-0.07585144
9,93,-0.5780182,-0.71099854,-0.056289673
9,103,-0.4326477,-0.52775574,-0.05140686
9,112,-0.24449158,-0.28341675,-0.03552246
9,124,-0.047790527,-0.0390625,-0.014755249
,,,,
9,2,1.072525,1.233963,0.0683136
9,12,0.8807068,1.1117859,0.22346497
9,21,0.71943665,0.8784332,0.14038086
9,30,0.5826111,0.64997864,0.035324097
9,39,0.31015015,0.27490234,-0.002532959
9,48,-0.047790527,-0.14045715,-0.034301758
9,58,-0.37763977,-0.45809937,-0.062408447
9,68,-0.6146698,-0.6987915,-0.06484985
9,77,-0.73561096,-0.8173065,-0.048965454
9,87,-0.75639343,-0.8014221,-0.033081055
9,96,-0.7063141,-0.7207947,-0.026977539
9,106,-0.6097717,-0.5961609,-0.017196655
9,116,-0.46194458,-0.42144775,-0.01109314
9,125,-0.272583,-0.21743774,-0.006210327
,,,,
9,3,0.8892517,1.1911926,0.14894104
9,16,0.68400574,0.99082947,0.20146179
9,21,0.49830627,0.74282837,0.10496521
9,31,0.2930603,0.4276123,0.04020691
9,39,0.005966187,0.008560181,-0.002532959
9,49,-0.2884674,-0.3567047,-0.034301758
9,60,-0.51571655,-0.6218262,-0.03919983
9,70,-0.6427765,-0.77697754,-0.03186035
9,79,-0.6708679,-0.81362915,-0.028198242
9,89,-0.6183319,-0.7720947,-0.030639648
9,100,-0.50593567,-0.66581726,-0.030639648
9,108,-0.3373413,-0.48742676,-0.03186035
9,117,-0.12475586,-0.2552948,-0.033081055
9,126,0.09880066,-0.009765625,-0.024536133
9,135,0.28329468,0.1918335,-0.020858765
,,,,
9,7,1.0383148,1.4367676,0.24543762
9,22,0.888031,1.221756,0.16726685
9,28,0.75608826,0.95173645,0.06463623
9,35,0.44577026,0.48382568,0.00479126
9,43,0.009628296,-0.045166016,-0.05996704
9,53,-0.4167633,-0.48254395,-0.105163574
9,62,-0.753952,-0.8209686,-0.11250305
9,72,-0.959198,-1.0103455,-0.101501465
9,83,-1.0361633,-1.0640869,-0.085617065
9,93,-1.025177,-1.0396576,-0.06484985
9,102,-0.9384155,-0.9321289,-0.037963867
9,112,-0.76005554,-0.7440033,-0.034301758
9,122,-0.51571655,-0.5045471,-0.020858765
9,131,-0.25914,-0.24064636,-9.16E-05
,,,,
9,4,0.8367157,0.95906067,0.17337036
9,18,0.67178345,0.73428345,0.13305664
9,23,0.5373993,0.5253601,0.023117065
9,31,0.31993103,0.2602539,0.010894775
9,39,0.041381836,-0.056167603,0.016998291
9,49,-0.21516418,-0.29318237,0.007232666
9,59,-0.41552734,-0.47766113,-0.006210327
9,68,-0.5499115,-0.59861755,-0.015975952
9,79,-0.6110077,-0.6120453,-0.01965332
9,89,-0.6036835,-0.54730225,-0.026977539
9,99,-0.5242615,-0.43733215,-0.040420532
9,108,-0.37643433,-0.27241516,-0.045303345
9,119,-0.18951416,-0.0549469,-0.012313843
9,128,0.00718689,0.17715454,-0.001327515
,,,,
9,9,1.1079407,1.3524628,0.17581177
9,23,0.8819275,1.1362152,0.1855774
9,30,0.74876404,0.94317627,0.08174133
9,35,0.5703888,0.6743927,0.052444458
9,45,0.26249695,0.2419281,0.029220581
9,54,-0.08566284,-0.16366577,-0.015975952
9,65,-0.39352417,-0.50942993,-0.05506897
9,74,-0.6293335,-0.7879791,-0.07461548
9,83,-0.76493835,-0.93704224,-0.08317566
9,92,-0.8040314,-0.9907837,-0.094177246
9,102,-0.78448486,-0.99446106,-0.10394287
9,114,-0.71728516,-0.92848206,-0.10394287
9,123,-0.582901,-0.77941895,-0.117385864
9,133,-0.37643433,-0.55218506,-0.14427185
9,142,-0.16506958,-0.28585815,-0.10638428
,,,,
9,6,0.9185791,1.439209,0.20880127
9,16,0.76464844,1.1741028,0.09516907
9,26,0.5532837,0.8295746,0.034118652
9,36,0.21487427,0.30789185,-0.014755249
9,44,-0.17730713,-0.20887756,-0.07217407
9,53,-0.53648376,-0.6218262,-0.11126709
9,63,-0.80281067,-0.93704224,-0.13571167
9,72,-0.9738617,-1.1264038,-0.1479187
9,83,-1.0569305,-1.225357,-0.14183044
9,93,-1.0557098,-1.2216797,-0.113708496
9,102,-0.96409607,-1.1044006,-0.07585144
9,112,-0.76493835,-0.86860657,-0.04774475
9,120,-0.46806335,-0.53996277,-0.04774475
9,130,-0.13453674,-0.17466736,-0.03186035
9,143,0.17454529,0.17350769,-0.009872437
,,,,
9,5,0.8916931,1.2522888,0.23200989
9,16,0.6937866,0.9322052,0.09152222
9,25,0.44332886,0.5950012,0.014556885
9,34,0.06336975,0.05621338,-0.037963867
9,43,-0.3141327,-0.3848114,-0.073410034
9,53,-0.6146698,-0.6755829,-0.062408447
9,62,-0.79670715,-0.87716675,-0.046524048
9,72,-0.8858795,-0.9859009,-0.04286194
9,81,-0.90667725,-1.0188751,-0.04774475
9,91,-0.8577881,-0.9773407,-0.056289673
9,102,-0.7221832,-0.82829285,-0.069732666
9,110,-0.4961548,-0.5766144,-0.08073425
9,119,-0.23472595,-0.27607727,-0.05873108
9,131,0.014526367,0.022003174,-0.034301758
,,,,
9,5,1.2887726,1.6603394,0.1855774
9,17,1.006546,1.3720245,0.24179077
9,24,0.8122864,1.0250397,0.08784485
9,34,0.5349579,0.63409424,-0.008651733
9,44,0.113464355,0.04032898,-0.05873108
9,54,-0.33366394,-0.5155487,-0.09049988
9,63,-0.69407654,-0.89183044,-0.09661865
9,73,-0.91400146,-1.1544952,-0.09049988
9,82,-1.025177,-1.304779,-0.09049988
9,92,-1.0715942,-1.352417,-0.08439636
9,101,-1.0447083,-1.3108826,-0.073410034
9,111,-0.9225311,-1.1960297,-0.062408447
9,120,-0.73072815,-1.0469818,-0.050186157
9,130,-0.5120392,-0.85517883,-0.04774475
9,140,-0.30801392,-0.6279297,-0.062408447
9,149,-0.14918518,-0.4019165,-0.053848267
9,159,-0.04534912,-0.20031738,-0.04774475
,,,,
9,3,1.2093506,1.7568512,0.17581177
9,9,1.0248718,1.6603394,0.26867676
9,22,0.9393463,1.4978485,0.17214966
9,27,0.809845,1.2693939,0.09396362
9,36,0.52519226,0.8246765,0.029220581
9,46,0.1769867,0.33110046,-0.03919983
9,55,-0.14797974,-0.10870361,-0.08683777
9,65,-0.42408752,-0.51675415,-0.11126709
9,76,-0.6415405,-0.80018616,-0.12350464
9,86,-0.78204346,-0.93336487,-0.12471008
9,95,-0.84313965,-0.9907837,-0.12226868
9,106,-0.8394623,-0.9834595,-0.113708496
9,116,-0.77349854,-0.91503906,-0.1002655
9,126,-0.6317749,-0.7684326,-0.07949829
9,134,-0.41308594,-0.52163696,-0.06729126
9,143,-0.16386414,-0.24797058,-0.06484985
,,,,
9,4,1.4463654,1.8154907,0.23200989
9,14,1.1494904,1.5100708,0.30288696
9,21,0.96865845,1.1300964,0.13183594
9,30,0.7279968,0.7122803,0.016998291
9,40,0.3089447,0.123413086,-0.037963867
9,49,-0.14430237,-0.3970337,-0.07949829
9,60,-0.51815796,-0.7574463,-0.105163574
9,70,-0.75883484,-0.99690247,-0.113708496
9,79,-0.8785553,-1.1166229,-0.11494446
9,88,-0.9127655,-1.1532745,-0.11126709
9,100,-0.88223267,-1.1227264,-0.09661865
9,108,-0.78204346,-1.0042267,-0.07949829
9,119,-0.60124207,-0.7879791,-0.07829285
9,129,-0.36177063,-0.50942993,-0.085617065
9,136,-0.13697815,-0.22720337,-0.05873108
,,,,
9,2,1.2313232,1.5149536,0.09762573
9,9,1.0578461,1.4575348,0.28700256
9,20,0.8855896,1.2229614,0.22346497
9,28,0.75120544,0.9615021,0.11349487
9,37,0.5056305,0.5497894,0.042648315
9,46,0.1769867,0.08432007,-0.022094727
9,55,-0.140625,-0.26997375,-0.07095337
9,65,-0.4008789,-0.53996277,-0.09661865
9,75,-0.5767975,-0.7171173,-0.101501465
9,85,-0.6574249,-0.7647705,-0.1002655
9,95,-0.6476593,-0.7378845,-0.09661865
9,111,-0.5767975,-0.68414307,-0.08929443
9,118,-0.46194458,-0.58151245,-0.08317566
9,124,-0.29457092,-0.39579773,-0.08929443
9,132,-0.10154724,-0.15512085,-0.08439636
9,143,0.07437134,0.08187866,-0.06362915
,,,,
9,4,1.1250458,1.5125122,0.25767517
9,15,0.9246826,1.2021942,0.14894104
9,23,0.74632263,0.8637848,0.034118652
9,31,0.39811707,0.30789185,-0.013534546
9,41,-0.04534912,-0.27729797,-0.056289673
